-322.7874	-17.01328
-323.8116	-17.10048
-324.8253	-17.18202
-325.8461	-17.25267
-326.8446	-17.31636
-327.8365	-17.37943
-328.83	-17.44423
-329.8233	-17.50542
-330.8407	-17.56987
-331.8417	-17.63293
-332.8371	-17.68589
-333.8311	-17.74179
-334.8055	-17.79749
-335.795	-17.84709
-336.8138	-17.89732
-337.8174	-17.94416
-338.8241	-17.98425
-339.8102	-18.02254
-340.7955	-18.06339
-341.8082	-18.10498
-342.7993	-18.14342
-343.8249	-18.1771
-344.8236	-18.20439
-345.8116	-18.22158
-346.8058	-18.23956
-347.8048	-18.26233
-348.7974	-18.2827
-349.8031	-18.30449
-350.8235	-18.32437
-351.8226	-18.33631
-352.8322	-18.34603
-353.824	-18.35342
-354.833	-18.35636
-355.8187	-18.35454
-356.8154	-18.34836
-357.8135	-18.33895
-358.7889	-18.32482
-359.8003	-18.31354
-360.8077	-18.30865
-361.787	-18.3011
-362.8004	-18.29367
-363.7928	-18.28219
-364.8093	-18.26008
-365.8359	-18.23722
-366.8317	-18.21237
-367.8347	-18.18407
-368.8356	-18.15541
-369.8333	-18.12287
-370.8238	-18.08717
-371.827	-18.05036
-372.8032	-18.01276
-373.8247	-17.97591
-374.8401	-17.93563
-375.8564	-17.88997
-376.8778	-17.83988
-377.8575	-17.78286
-378.8436	-17.72554
-379.8557	-17.66987
-380.861	-17.61308
-381.8626	-17.55618
-382.8619	-17.49546
-383.8357	-17.4299
-384.812	-17.36239
-385.8112	-17.2951
-386.8088	-17.22783
-387.8118	-17.15926
-388.7925	-17.08999
-389.7876	-17.01816
-390.7871	-16.94349
-391.791	-16.86916
-392.8217	-16.79369
-393.8117	-16.71421
-394.8017	-16.63424
-395.7861	-16.54974
-396.7525	-16.45887
-397.7743	-16.37108
-398.7678	-16.28311
-399.7653	-16.1946
-400.7806	-16.1092
-401.7589	-16.02067
-402.7793	-15.92939
-403.7777	-15.83746
-404.7778	-15.74405
-405.7659	-15.64997
-406.7696	-15.55314
-407.7559	-15.4558
-408.7494	-15.35677
-409.7446	-15.25487
-410.7237	-15.15704
-411.7492	-15.0614
-412.7476	-14.9659
-413.7761	-14.87295
-414.7939	-14.7763
-415.783	-14.67486
-416.7919	-14.57308
-417.7846	-14.46967
-418.7896	-14.36789
-419.7863	-14.26665
-420.8056	-14.16579
-421.8036	-14.0668
-422.7661	-13.96379
-423.7887	-13.86276
-424.783	-13.76309
-425.7957	-13.65873
-426.8309	-13.55728
-427.8154	-13.45621
-428.795	-13.3517
-429.7848	-13.24924
-430.794	-13.14916
-431.7858	-13.04715
-432.8214	-12.94593
-433.8145	-12.84569
-434.8047	-12.74282
-435.8113	-12.63977
-436.7964	-12.5398
-437.8113	-12.44097
-438.8146	-12.34187
-439.8159	-12.24674
-440.8069	-12.14937
-441.8008	-12.05186
-442.7889	-11.95754
-443.8	-11.86084
-444.8167	-11.76531
-445.8232	-11.6713
-446.842	-11.57448
-447.8109	-11.47823
-448.7976	-11.38432
-449.7895	-11.2913
-450.7895	-11.2008
-451.8147	-11.11278
-452.8294	-11.02301
-453.8399	-10.93367
-454.8335	-10.84464
-455.8301	-10.75334
-456.8134	-10.66568
-457.8175	-10.57898
-458.8014	-10.4938
-459.7973	-10.41108
-460.7935	-10.32737
-461.7817	-10.24484
-462.791	-10.16356
-463.8021	-10.08321
-464.8069	-10.0036
-465.8196	-9.923584
-466.8268	-9.843657
-467.8212	-9.763669
-468.8305	-9.685546
-469.83	-9.609804
-470.8333	-9.533915
-471.8397	-9.460567
-472.8417	-9.387069
-473.8349	-9.31119
-474.8452	-9.237832
-475.852	-9.165005
-476.8475	-9.093384
-477.8444	-9.025818
-478.8218	-8.958587
-479.8047	-8.890007
-480.7983	-8.823056
-481.8132	-8.756837
-482.8194	-8.689829
-483.8287	-8.625421
-484.8324	-8.560722
-485.8161	-8.495029
-486.8046	-8.430361
-487.7949	-8.367559
-488.7867	-8.305023
-489.778	-8.244298
-490.7914	-8.186063
-491.7916	-8.125885
-492.8088	-8.066115
-493.8201	-8.007284
-494.8227	-7.949657
-495.8155	-7.894645
-496.7916	-7.841263
-497.7863	-7.787982
-498.7791	-7.734881
-499.7857	-7.68124
-500.7945	-7.628181
-501.8078	-7.576866
-502.8108	-7.525021
-503.8095	-7.474671
-504.8098	-7.425125
-505.8019	-7.374282
-506.8207	-7.324634
-507.8272	-7.275361
-508.8115	-7.226366
-509.8146	-7.179813
-510.793	-7.133575
-511.7714	-7.086275
-512.7716	-7.040233
-513.7665	-6.996071
-514.7675	-6.953324
-515.814	-6.91168
-516.8284	-6.871065
-517.8444	-6.829328
-518.8515	-6.786473
-519.8355	-6.746609
-520.8413	-6.706527
-521.8237	-6.666078
-522.8109	-6.628161
-523.8091	-6.589193
-524.8041	-6.550388
-525.8076	-6.513429
-526.8079	-6.475206
-527.8012	-6.437748
-528.8209	-6.401184
-529.8297	-6.364413
-530.8373	-6.329528
-531.8267	-6.294209
-532.8254	-6.259589
-533.8273	-6.227235
-534.8248	-6.193852
-535.8398	-6.161663
-536.8212	-6.129092
-537.8085	-6.094835
-538.7962	-6.062937
-539.8038	-6.031393
-540.799	-6.001086
-541.8082	-5.972051
-542.8191	-5.94269
-543.8091	-5.913501
-544.8102	-5.884397
-545.8025	-5.855308
-546.8124	-5.826025
-547.8117	-5.797348
-548.8187	-5.769828
-549.8365	-5.743249
-550.8274	-5.716689
-551.8212	-5.691491
-552.8339	-5.665464
-553.8229	-5.639231
-554.8356	-5.615653
-555.845	-5.590562
-556.8206	-5.564984
-557.8052	-5.541118
-558.7871	-5.515335
-559.7624	-5.490556
-560.7773	-5.468897
-561.7866	-5.44518
-562.7928	-5.422556
-563.7941	-5.401584
-564.767	-5.378712
-565.7744	-5.357082
-566.7734	-5.335752
-567.7837	-5.314112
-568.8122	-5.293058
-569.7922	-5.27325
-570.7934	-5.254203
-571.8186	-5.235198
-572.8215	-5.217471
-573.8484	-5.198595
-574.8547	-5.179533
-575.8329	-5.160688
-576.8172	-5.14155
-577.7988	-5.12203
-578.7914	-5.104286
-579.7917	-5.08569
-580.8005	-5.067556
-581.8083	-5.052571
-582.8051	-5.034448
-583.7963	-5.016846
-584.7856	-5.000358
-585.771	-4.983618
-586.7719	-4.96805
-587.7868	-4.95426
-588.7999	-4.93762
-589.8026	-4.922387
-590.7932	-4.908307
-591.7836	-4.893002
-592.7747	-4.880353
-593.7837	-4.865454
-594.8046	-4.850666
-595.7972	-4.835726
-596.8021	-4.822883
-597.8133	-4.809428
-598.5687	-4.775172
-598.8457	-4.729508
-598.6038	-4.672269
-597.8427	-4.607401
-596.8292	-4.556955
-595.8231	-4.512808
-594.8269	-4.471237
-593.8265	-4.432097
-592.8231	-4.394327
-591.8123	-4.357967
-590.8257	-4.322187
-589.8224	-4.286766
-588.8495	-4.252726
-587.8693	-4.218157
-586.8658	-4.184639
-585.8933	-4.154276
-584.8895	-4.122795
-583.9051	-4.092416
-582.9001	-4.064582
-581.8951	-4.035032
-580.8839	-4.006979
-579.8778	-3.979777
-578.8646	-3.951301
-577.8639	-3.92319
-576.8741	-3.895931
-575.8599	-3.868754
-574.8718	-3.842283
-573.852	-3.816481
-572.8422	-3.790135
-571.863	-3.763404
-570.8588	-3.737805
-569.8865	-3.714907
-568.8881	-3.691792
-567.866	-3.66956
-566.8474	-3.647176
-565.8262	-3.623225
-564.8212	-3.59987
-563.8105	-3.576956
-562.8417	-3.55444
-561.8454	-3.532736
-560.8682	-3.510444
-559.8813	-3.487448
-558.8663	-3.464888
-557.8885	-3.44281
-556.8888	-3.423552
-555.8923	-3.404605
-554.8876	-3.384535
-553.8671	-3.364888
-552.8627	-3.344648
-551.8689	-3.324533
-550.8895	-3.305015
-549.8998	-3.285378
-548.8819	-3.264808
-547.8807	-3.245105
-546.8569	-3.225549
-545.8626	-3.206448
-544.8823	-3.187697
-543.8792	-3.169573
-542.8878	-3.151945
-541.8738	-3.133182
-540.8506	-3.11516
-539.8518	-3.096686
-538.8604	-3.077805
-537.8624	-3.060481
-536.8815	-3.041857
-535.8572	-3.023262
-534.8516	-3.005554
-533.8511	-2.987453
-532.8396	-2.970275
-531.8672	-2.953669
-530.8729	-2.936791
-529.8635	-2.919653
-528.868	-2.901855
-527.8533	-2.884421
-526.8458	-2.867216
-525.8524	-2.849245
-524.8577	-2.83271
-523.8688	-2.81599
-522.8569	-2.798527
-521.8562	-2.780412
-520.8562	-2.763055
-519.8621	-2.745952
-518.8737	-2.729683
-517.8651	-2.714153
-516.8356	-2.696756
-515.8159	-2.679605
-514.7881	-2.662334
-513.7921	-2.645494
-512.7985	-2.630097
-511.8087	-2.613751
-510.834	-2.596377
-509.8478	-2.578033
-508.8619	-2.559376
-507.8502	-2.542537
-506.86	-2.526663
-505.8557	-2.511354
-504.8649	-2.495174
-503.8833	-2.477568
-502.8605	-2.459686
-501.8458	-2.441677
-500.8326	-2.424677
-499.8423	-2.40677
-498.8571	-2.388779
-497.8741	-2.370493
-496.8831	-2.350857
-495.8516	-2.332045
-494.8518	-2.314489
-493.8353	-2.296676
-492.8405	-2.279755
-491.86	-2.262195
-490.8609	-2.242053
-489.8698	-2.222413
-488.8678	-2.202572
-487.8442	-2.182416
-486.8305	-2.162563
-485.8384	-2.14221
-484.8457	-2.121049
-483.852	-2.099997
-482.8616	-2.079509
-481.851	-2.059391
-480.8456	-2.038392
-479.8464	-2.018678
-478.8644	-1.997261
-477.8686	-1.974099
-476.8602	-1.952037
-475.8712	-1.927281
-474.8631	-1.902855
-473.8747	-1.880538
-472.8976	-1.855556
-471.9041	-1.829644
-470.9001	-1.805008
-469.9089	-1.778896
-468.8899	-1.753384
-467.8891	-1.729161
-466.8909	-1.70164
-465.8643	-1.674076
-464.8543	-1.64597
-463.8416	-1.617729
-462.8387	-1.590173
-461.8367	-1.561473
-460.8405	-1.532449
-459.8718	-1.500879
-458.8799	-1.4684
-457.8856	-1.436169
-456.8858	-1.403167
-455.8676	-1.372621
-454.8671	-1.340307
-453.8825	-1.306835
-452.8843	-1.272841
-451.8666	-1.235006
-450.8616	-1.198828
-449.8581	-1.161105
-448.8737	-1.12225
-447.8797	-1.083759
-446.8891	-1.044082
-445.8935	-1.003253
-444.8682	-0.9624457
-443.8854	-0.9205035
-442.8877	-0.8781655
-441.8665	-0.8346412
-440.8642	-0.7894531
-439.8464	-0.7430375
-438.8444	-0.6946878
-437.8351	-0.644599
-436.8363	-0.5941128
-435.8206	-0.5433946
-434.8166	-0.4916912
-433.8507	-0.4403391
-432.8693	-0.3877504
-431.8923	-0.3345717
-430.8903	-0.2809953
-429.8857	-0.2246656
-428.8793	-0.1673147
-427.8727	-0.105756
-426.8589	-0.04038975
-425.8346	0.02599662
-424.8248	0.09204658
-423.8323	0.1565985
-422.8427	0.2194389
-421.8682	0.2847317
-420.8739	0.3541658
-419.8586	0.4243289
-418.8467	0.4971719
-417.8397	0.5699114
-416.84	0.6436483
-415.8411	0.7202448
-414.8448	0.7990112
-413.8263	0.881052
-412.8056	0.9631685
-411.8017	1.045474
-410.791	1.128352
-409.8018	1.211913
-408.8138	1.298764
-407.8185	1.388757
-406.8298	1.480325
-405.8282	1.571813
-404.8318	1.664425
-403.8475	1.758068
-402.85	1.852632
-401.8493	1.950114
-400.8499	2.050941
-399.8342	2.153523
-398.8363	2.257567
-397.8329	2.365812
-396.8251	2.472932
-395.8319	2.581008
-394.8251	2.692858
-393.834	2.803779
-392.8683	2.915345
-391.8745	3.030294
-390.8862	3.146178
-389.8847	3.263962
-388.8632	3.38673
-387.8625	3.512679
-386.8495	3.639425
-385.8495	3.76588
-384.866	3.892941
-383.8631	4.018375
-382.8961	4.144727
-381.897	4.275415
-380.8904	4.407053
-379.904	4.538329
-378.8873	4.675002
-377.8884	4.813359
-376.8996	4.953622
-375.8837	5.099959
-374.8783	5.246929
-373.8769	5.392107
-372.864	5.535766
-371.8754	5.679095
-370.8671	5.822364
-369.8913	5.966817
-368.8959	6.117684
-367.888	6.270667
-366.91	6.423016
-365.8968	6.579993
-364.9029	6.736018
-363.898	6.890675
-362.8855	7.048662
-361.8653	7.205265
-360.8479	7.360007
-359.8616	7.515932
-358.8628	7.671463
-357.8861	7.827687
-356.9067	7.986203
-355.9021	8.144672
-354.9064	8.303109
-353.8939	8.460337
-352.9068	8.615938
-351.9184	8.772636
-350.9332	8.929527
-349.9589	9.091216
-348.9326	9.256121
-347.937	9.419927
-346.9154	9.583691
-345.8972	9.743267
-344.9171	9.899763
-343.9001	10.05615
-342.923	10.20999
-341.9271	10.36385
-340.908	10.51844
-339.9294	10.67191
-338.9188	10.82736
-337.9214	10.98419
-336.9119	11.14297
-335.8929	11.29984
-334.8867	11.45053
-333.886	11.59812
-332.9061	11.73848
-331.9205	11.87478
-330.9218	12.01493
-329.9071	12.15243
-328.9207	12.28997
-327.9319	12.4315
-326.9496	12.56876
-325.9721	12.70493
-324.9521	12.84086
-323.9247	12.97196
-322.9088	13.09967
-321.9094	13.22268
-320.9171	13.3424
-319.9366	13.45793
-318.9566	13.57066
-317.9463	13.68479
-316.9406	13.79571
-315.9238	13.90117
-314.8986	14.00718
-313.9105	14.10879
-312.9134	14.2049
-311.9141	14.30461
-310.9144	14.40035
-309.906	14.4898
-308.9121	14.57643
-307.9113	14.65305
-306.92	14.72355
-305.9241	14.79021
-304.9003	14.85704
-303.9014	14.92385
-302.8912	14.98294
-301.8723	15.04065
-300.878	15.09181
-299.8914	15.13595
-298.8908	15.18333
-297.8874	15.22382
-296.894	15.26101
-295.8868	15.29607
-294.916	15.32151
-293.9327	15.3453
-292.9572	15.3651
-291.9579	15.38075
-290.9553	15.39447
-289.9502	15.40075
-288.951	15.40122
-287.941	15.39597
-286.9269	15.38725
-285.9187	15.38002
-284.8884	15.36895
-283.8981	15.35225
-282.9	15.33151
-281.9216	15.29972
-280.9299	15.26307
-279.9249	15.22522
-278.9182	15.18239
-277.9181	15.13656
-276.9321	15.08661
-275.946	15.03225
-274.9589	14.97494
-273.9561	14.91815
-272.9298	14.86313
-271.8929	14.80513
-270.8764	14.73953
-269.8691	14.66908
-268.8846	14.58804
-267.928	14.50072
-266.939	14.41679
-265.9427	14.32932
-264.9587	14.2399
-263.9561	14.15375
-262.9361	14.06277
-261.9317	13.96981
-260.9321	13.87689
-259.9218	13.7798
-258.922	13.67768
-257.9114	13.56958
-256.9016	13.45788
-255.8894	13.34133
-254.9017	13.22396
-253.9086	13.11142
-252.8631	12.99813
-251.8555	12.8833
-250.8418	12.7692
-249.8593	12.64956
-248.9177	12.52666
-247.9249	12.40689
-246.9529	12.28614
-245.9191	12.16704
-244.9099	12.04722
-243.9067	11.92594
-242.9014	11.80294
-241.9171	11.67813
-240.9098	11.55765
-239.9127	11.43631
-238.8922	11.31316
-237.8811	11.1914
-236.8703	11.06775
-235.8976	10.9451
-234.899	10.82836
-233.9001	10.71273
-232.9045	10.59603
-231.8661	10.47976
-230.869	10.35985
-229.8747	10.23946
-228.8701	10.12134
-227.883	10.00492
-226.9111	9.891619
-225.9078	9.778865
-224.9163	9.668688
-223.9169	9.560492
-222.8902	9.454357
-221.9007	9.351864
-220.8819	9.249393
-219.8773	9.145737
-218.8826	9.04183
-217.8799	8.936716
-216.889	8.833488
-215.8866	8.734293
-214.8806	8.637568
-213.8765	8.54499
-212.8715	8.45342
-211.8848	8.362453
-210.884	8.272816
-209.8896	8.182893
-208.8903	8.095586
-207.8752	8.009461
-206.874	7.922235
-205.8847	7.836466
-204.8924	7.749383
-203.8975	7.664747
-202.9037	7.585383
-201.8931	7.506252
-200.8732	7.429673
-199.8718	7.353206
-198.8776	7.276551
-197.8891	7.202186
-196.8991	7.130678
-195.8989	7.063587
-194.8853	6.995834
-193.8692	6.928719
-192.8788	6.86186
-191.8814	6.792406
-190.8963	6.726891
-189.9042	6.664978
-188.8942	6.600856
-187.8996	6.539725
-186.9073	6.47997
-185.8898	6.418583
-184.923	6.362686
-183.931	6.309397
-182.9045	6.254794
-181.8994	6.202538
-180.8846	6.148098
-179.8867	6.092627
-178.9025	6.03892
-177.9343	5.985994
-176.9368	5.936626
-175.9364	5.888078
-174.9518	5.840601
-173.9459	5.795649
-172.9328	5.750001
-171.9411	5.706053
-170.9228	5.663727
-169.932	5.619456
-168.9333	5.57576
-167.9283	5.533017
-166.9346	5.4907
-165.9436	5.449888
-164.9585	5.409892
-163.9454	5.372691
-162.946	5.335033
-161.9262	5.297854
-160.8996	5.263239
-159.9035	5.225958
-158.8999	5.190664
-157.882	5.157449
-156.8826	5.121724
-155.8971	5.08587
-154.8918	5.053071
-153.8939	5.017275
-152.9152	4.985258
-151.9016	4.955153
-150.9004	4.922979
-149.9172	4.893174
-148.9186	4.86303
-147.937	4.834257
-146.9326	4.805453
-145.9375	4.779027
-144.9386	4.753793
-143.9281	4.727756
-142.9456	4.70063
-141.9429	4.67361
-140.9263	4.644706
-139.9292	4.617284
-138.9288	4.592133
-137.931	4.565646
-136.9396	4.541873
-135.9461	4.518672
-134.942	4.495257
-133.945	4.474654
-132.9415	4.452971
-131.9069	4.432458
-130.8982	4.410645
-129.8876	4.387362
-128.8952	4.364357
-127.9171	4.340137
-126.9352	4.319315
-125.9313	4.300245
-124.9266	4.280396
-123.9447	4.262662
-122.9332	4.245194
-121.9417	4.225327
-120.9344	4.208935
-119.9166	4.191294
-118.9068	4.171655
-117.907	4.154832
-116.9226	4.135265
-115.9114	4.116215
-114.9337	4.09905
-113.9208	4.082755
-112.9117	4.069926
-111.9012	4.055453
-110.9008	4.040631
-109.9022	4.026364
-108.9075	4.008401
-107.9148	3.995273
-106.8955	3.983292
-105.8948	3.967528
-104.8788	3.954295
-103.8981	3.938409
-102.8914	3.922268
-101.8952	3.908803
-100.8764	3.895575
-99.86586	3.883231
-98.86993	3.869474
-97.85582	3.856495
-96.88483	3.843981
-95.88847	3.831922
-94.89256	3.822526
-93.89905	3.814865
-92.88163	3.803076
-91.87784	3.79064
-90.90349	3.77868
-89.90982	3.763806
-88.92638	3.753211
-87.93175	3.744437
-86.93108	3.734483
-85.93178	3.725848
-84.93806	3.717207
-83.94231	3.708299
-82.92439	3.700381
-81.92465	3.693031
-80.90335	3.686059
-79.88902	3.675318
-78.87814	3.663243
-77.89185	3.653262
-76.89523	3.641276
-75.89165	3.633978
-74.90488	3.629478
-73.90681	3.62197
-72.92709	3.616993
-71.94312	3.609911
-70.95386	3.601937
-69.94836	3.594552
-68.95269	3.586667
-67.94882	3.58047
-66.93925	3.572627
-65.93468	3.562903
-64.93343	3.554878
-63.94021	3.5467
-62.92278	3.538594
-61.92733	3.53502
-60.91286	3.527624
-59.90593	3.519259
-58.90388	3.512854
-57.89986	3.505357
-56.90511	3.500751
-55.88356	3.495929
-54.90001	3.489073
-53.87354	3.481129
-52.86714	3.47206
-51.86481	3.463517
-50.86245	3.455082
-49.89233	3.44667
-48.87534	3.439065
-47.88474	3.429597
-46.89262	3.421603
-45.89044	3.416943
-44.92168	3.410354
-43.96078	3.406466
-42.94385	3.402463
-41.93926	3.392997
-40.91081	3.384951
-39.89712	3.376413
-38.91147	3.365952
-37.90543	3.358665
-36.93404	3.351922
-35.91741	3.345027
-34.91108	3.339743
-33.92092	3.334147
-32.91056	3.32859
-31.90275	3.321213
-30.90468	3.314614
-29.89272	3.308628
-28.88816	3.2984
-27.90985	3.290782
-26.91051	3.283156
-25.93019	3.273336
-24.94617	3.268547
-23.92798	3.263921
-22.92485	3.258351
-21.91167	3.253432
-20.90117	3.247271
-19.89409	3.239905
-18.89089	3.232584
-17.91787	3.225676
-16.91149	3.220478
-15.9198	3.213134
-14.90787	3.205303
-13.89248	3.200809
-12.89883	3.192471
-11.89763	3.186247
-10.91327	3.18144
-9.879704	3.17333
-8.870247	3.166986
-7.865827	3.161479
-6.854825	3.155318
-5.870496	3.150344
-4.87053	3.1459
-3.869715	3.136647
-2.884738	3.127003
-1.909549	3.117554
-0.9374999	3.110587
0.0320726	3.104511
0.9952805	3.100906
1.962643	3.097241
2.960632	3.090165
3.959203	3.086321
4.971999	3.082265
5.995164	3.075582
6.994217	3.070748
7.984595	3.067464
8.978347	3.064073
9.992921	3.061249
10.98667	3.055747
11.98546	3.048818
12.9883	3.041711
13.96592	3.035491
14.96284	3.033553
15.97265	3.03201
16.97329	3.029467
17.96753	3.027643
18.98169	3.022853
19.97443	3.018559
20.98654	3.016101
22.00867	3.01135
23.00073	3.00821
23.99697	3.005474
24.98445	3.001499
25.97059	3.000913
26.96085	3.000638
27.97881	3.000174
28.95985	3.000047
29.95226	2.998436
30.9449	2.997191
31.91513	2.99508
32.93335	2.993691
33.9305	2.994184
34.93689	2.992849
35.94754	2.993693
36.92907	2.994388
37.94446	2.992895
38.94041	2.994643
39.94012	2.996198
40.95792	2.99656
41.94416	2.999093
42.94873	2.999846
43.94591	2.99973
44.949	3.000796
45.95749	3.001656
46.97005	3.004558
47.97414	3.005713
48.96965	3.007506
49.96198	3.008919
50.94428	3.007654
51.93255	3.008709
52.93694	3.010402
53.92889	3.012469
54.93515	3.016693
55.9375	3.020917
56.93129	3.022268
57.93228	3.023201
58.94403	3.024603
59.96726	3.026182
60.96912	3.028155
61.97399	3.029634
62.95898	3.031864
63.92846	3.032811
64.92366	3.035908
65.92155	3.041406
66.90518	3.044651
67.89661	3.047572
68.90011	3.050229
69.90752	3.049736
70.9328	3.049759
71.95453	3.052102
72.95194	3.053149
73.94379	3.054777
74.93474	3.056993
75.93127	3.059297
76.92434	3.061867
77.93127	3.065048
78.92424	3.068679
79.9325	3.069247
80.93083	3.069674
81.91849	3.071173
82.90135	3.070755
83.88937	3.072148
84.88311	3.074544
85.89703	3.076406
86.90639	3.078666
87.92074	3.080604
88.93126	3.08156
89.91962	3.081775
90.93351	3.083052
91.92754	3.086123
92.9259	3.088554
93.93771	3.089515
94.9388	3.090445
95.94887	3.090302
96.94936	3.091541
97.94565	3.095064
98.75633	3.048493
99.04347	2.963281
98.82332	2.85307
98.11375	2.721578
97.08038	2.622751
96.07659	2.547165
95.0741	2.481721
94.07629	2.424612
93.07066	2.372689
92.067	2.324311
91.07627	2.28034
90.07581	2.239172
89.09709	2.199858
88.09252	2.16249
87.08783	2.127178
86.08487	2.09386
85.07072	2.062016
84.06657	2.033726
83.07742	2.007196
82.08485	1.979956
81.0971	1.955219
80.09937	1.929975
79.09589	1.903628
78.07204	1.879995
77.06347	1.857106
76.06824	1.834834
75.06216	1.81537
74.08339	1.794826
73.0853	1.774034
72.08633	1.753198
71.07791	1.73149
70.08234	1.711881
69.08194	1.691661
68.07769	1.671691
67.10499	1.65347
66.07352	1.634674
65.06929	1.618058
64.06422	1.604098
63.05246	1.588902
62.07359	1.573483
61.08841	1.557854
60.0895	1.540559
59.091	1.522955
58.08739	1.506523
57.06016	1.49157
56.05133	1.475792
55.04463	1.462538
54.03952	1.44979
53.05099	1.434102
52.04763	1.419808
51.06666	1.406693
50.09	1.391897
49.08714	1.377827
48.11541	1.364348
47.10147	1.349949
46.08317	1.337555
45.11264	1.326538
44.1048	1.315045
43.09988	1.301583
42.0954	1.289558
41.0746	1.276287
40.06729	1.26413
39.08036	1.253921
38.08751	1.243587
37.10119	1.233365
36.11207	1.222574
35.09698	1.210814
34.09274	1.196323
33.06905	1.185016
32.07232	1.173238
31.09447	1.163219
30.09841	1.154383
29.08542	1.144751
28.06925	1.137179
27.06046	1.127912
26.08204	1.119347
25.1237	1.111321
24.1464	1.09982
23.1432	1.089177
22.12399	1.080036
21.11329	1.068967
20.09226	1.062214
19.11436	1.056637
18.13057	1.047443
17.12992	1.039679
16.13342	1.030154
15.13715	1.020339
14.11945	1.011514
13.12169	1.003744
12.13547	0.9959937
11.12385	0.9880689
10.13692	0.9808657
9.144742	0.9755893
8.136732	0.9691053
7.133874	0.9626321
6.144543	0.9583679
5.158552	0.9499818
4.160878	0.9418719
3.161028	0.9352151
2.162989	0.9274451
1.154547	0.922467
0.1587344	0.9191369
-0.8235177	0.9166656
-1.784815	0.9112089
-2.748272	0.902911
-3.698218	0.8943726
-4.674073	0.883478
-5.685905	0.8750547
-6.685423	0.8691428
-7.701891	0.8621877
-8.708588	0.8554493
-9.708854	0.850632
-10.72678	0.8446847
-11.73494	0.8399525
-12.7389	0.8357376
-13.74392	0.8284924
-14.73519	0.8208433
-15.73295	0.8136575
-16.7458	0.8076909
-17.76971	0.804382
-18.78397	0.8003727
-19.78902	0.7948453
-20.78536	0.7882303
-21.75733	0.7797381
-22.76088	0.7737195
-23.75086	0.7679239
-24.76178	0.7622458
-25.76637	0.7578531
-26.75238	0.750128
-27.73953	0.7437443
-28.71347	0.7371202
-29.71726	0.7295671
-30.73008	0.7258922
-31.755	0.7215475
-32.76682	0.7158198
-33.77513	0.7113323
-34.78165	0.7051142
-35.78694	0.6995069
-36.78171	0.6951827
-37.77755	0.6899303
-38.75508	0.6849355
-39.74711	0.6775368
-40.7667	0.6713352
-41.76937	0.6668557
-42.77856	0.6604184
-43.78252	0.6572044
-44.74907	0.6527114
-45.75236	0.6447718
-46.75871	0.6404573
-47.73365	0.6348186
-48.7689	0.6285391
-49.76502	0.6255319
-50.73988	0.6211751
-51.73755	0.6161873
-52.70889	0.6116294
-53.68935	0.6051815
-54.7036	0.598911
-55.73423	0.592773
-56.74578	0.5869524
-57.76708	0.5830191
-58.77295	0.576249
-59.77433	0.5710287
-60.77695	0.5670618
-61.77089	0.561504
-62.77039	0.557846
-63.75749	0.5527508
-64.75841	0.5476645
-65.77925	0.5418847
-66.78985	0.5363199
-67.81872	0.5325463
-68.83196	0.5265431
-69.82423	0.5224131
-70.81247	0.5199779
-71.77416	0.5144305
-72.76996	0.5103503
-73.74264	0.5068912
-74.73546	0.499521
-75.76176	0.4945881
-76.73857	0.490365
-77.75725	0.4821042
-78.7616	0.4768025
-79.74458	0.4706987
-80.76268	0.4642618
-81.77145	0.4606403
-82.77007	0.456001
-83.77534	0.4522267
-84.7616	0.4465703
-85.76875	0.4398392
-86.77985	0.4338637
-87.78026	0.4268218
-88.79058	0.4210299
-89.78059	0.4182587
-90.76324	0.4137261
-91.7718	0.4083791
-92.77388	0.4030083
-93.76316	0.394551
-94.78317	0.3868523
-95.75629	0.3807645
-96.75123	0.3740746
-97.75011	0.3680725
-98.7485	0.361652
-99.75986	0.3560258
-100.7563	0.3499873
-101.7469	0.3437014
-102.7375	0.3391511
-103.7229	0.3331745
-104.7455	0.3241899
-105.7552	0.3173891
-106.756	0.3074988
-107.7781	0.2980099
-108.7685	0.2934503
-109.7869	0.2871239
-110.7922	0.2804165
-111.7929	0.2725121
-112.7942	0.2637947
-113.7726	0.2533416
-114.7766	0.2464388
-115.7777	0.2392083
-116.7637	0.2316236
-117.7773	0.2232137
-118.7747	0.2146554
-119.7875	0.205906
-120.8073	0.1955355
-121.825	0.1884261
-122.8266	0.177398
-123.8286	0.1679431
-124.8271	0.1581641
-125.7912	0.1473858
-126.7853	0.140206
-127.7768	0.131931
-128.7603	0.1227424
-129.7764	0.1121916
-130.7789	0.09849419
-131.7945	0.08437726
-132.7856	0.07163116
-133.7898	0.05825894
-134.8065	0.04752099
-135.7869	0.03535167
-136.7906	0.02304354
-137.7859	0.0130432
-138.7632	-2.77E-004
-139.7761	-0.01205881
-140.777	-0.02458267
-141.7829	-0.04098404
-142.7937	-0.05589539
-143.7705	-0.07124045
-144.7845	-0.08736138
-145.7765	-0.09993373
-146.767	-0.1137652
-147.7764	-0.1283089
-148.7683	-0.1443463
-149.7569	-0.163214
-150.7643	-0.1807978
-151.7553	-0.200579
-152.7677	-0.2185443
-153.7772	-0.2346414
-154.7546	-0.2550554
-155.7719	-0.2742901
-156.7521	-0.2943833
-157.7563	-0.3174861
-158.7857	-0.3383691
-159.7746	-0.3598622
